2500,2501,15.2643,70,0.131098,
2500,2501,11.1803,158,0.119626,
2500,2501,20.6155,202,0.138972,
2500,2501,19.6469,119,0.121013,
2500,2501,35.3412,88,0.182844,
2500,2501,9,46,0.202563,
2500,2501,20.2237,90,0.156031,
2500,2501,47.5184,219,0.173916,
2500,2501,26.1725,196,0.125885,
2500,2501,33.8378,208,0.126271,
2500,2501,20.8087,52,0.124617,
2500,2501,28.2843,103,0.130915,
2500,2501,42.72,162,0.125025,
2500,2501,13.6015,28,0.135024,
2500,2501,20.8087,46,0.160354,
2500,2501,15.0333,31,0.132692,
2500,2501,28.2312,104,0.114236,
2500,2501,20,53,0.116915,
2500,2501,48.0416,167,0.153938,
2500,2501,45.1774,192,0.122249,
2500,2501,31.7648,118,0.124395,
2500,2501,28.8444,65,0.148187,
2500,2501,20.6155,226,0.124459,
2500,2501,30.0167,78,0.124111,
2500,2501,12.8062,235,0.127888,
2500,2501,32.9848,141,0.118391,
2500,2501,24.4131,63,0.125381,
2500,2501,31.3209,128,0.123158,
2500,2501,15.6205,53,0.136934,
2500,2501,25.807,75,0.138988,
2500,2501,31.257,64,0.128355,
2500,2501,19.105,254,0.137122,
2500,2501,33.9559,70,0.109224,
2500,2501,10.2956,35,0.127099,
2500,2501,31.0644,156,0.135752,
2500,2501,39.3573,114,0.129528,
2500,2501,21.095,210,0.128661,
2500,2501,38.1182,92,0.121834,
2500,2501,37.4433,157,0.143202,
2500,2501,9.8995,27,0.117547,
2500,2501,17.088,35,0.136412,
2500,2501,7.81025,78,0.129552,
2500,2501,30.1496,194,0.132472,
2500,2501,22.0227,96,0.150093,
2500,2501,28.1603,88,0.155474,
2500,2501,21.1896,142,0.131955,
2500,2501,13.4536,22,0.13008,
2500,2501,25.4951,111,0.135874,
2500,2501,41.9762,117,0.119196,
2500,2501,36.0694,196,0.150647,
2500,2501,26.1725,202,0.121057,
2500,2501,15.2315,205,0.127101,
2500,2501,17.72,171,0.161687,
2500,2501,12.1655,135,0.164537,
2500,2501,16.6433,48,0.187998,
2500,2501,1,2,0.181408,
2500,2501,18.3576,88,0.183218,
2500,2501,42.19,255,0.205774,
2500,2501,36.8782,87,0.157346,
2500,2501,8.48528,27,0.238977,
2500,2501,26.2488,90,0.22533,
2500,2501,40.4599,148,0.19605,
2500,2501,9.21954,90,0.185407,
2500,2501,54.2033,201,0.200574,
2500,2501,34.0588,125,0.169452,
2500,2501,49.6488,210,0.167041,
2500,2501,26.0192,192,0.178662,
2500,2501,11.1803,70,0.166504,
2500,2501,8.24621,15,0.190556,
2500,2501,23.7697,82,0.240769,
2500,2501,38.2753,112,0.176945,
2500,2501,13.0384,47,0.172639,
2500,2501,37.9473,123,0.233986,
2500,2501,29.0172,111,0.173771,
2500,2501,39,196,0.205277,
2500,2501,16.5529,31,0.171999,
2500,2501,27.313,99,0.193769,
2500,2501,3.60555,30,0.189317,
2500,2501,29.1548,107,0.197631,
2500,2501,21.0238,95,0.208664,
2500,2501,25.4951,91,0.229106,
2500,2501,45.31,156,0.238293,
2500,2501,34.1321,100,0.177146,
2500,2501,18.3848,93,0.175499,
2500,2501,18.0278,42,0.200704,
2500,2501,37,90,0.198515,
2500,2501,29.1548,211,0.186778,
2500,2501,35.4683,141,0.154692,
2500,2501,37.4833,120,0.184679,
2500,2501,39.1152,103,0.190188,
2500,2501,15,54,0.190293,
2500,2501,34.9857,169,0.197558,
2500,2501,24.7588,228,0.174519,
2500,2501,8.544,16,0.167301,
2500,2501,6.08276,30,0.170901,
2500,2501,43.8292,166,0.185034,
2500,2501,41.4005,151,0.236477,
2500,2501,7.28011,156,0.184303,
2500,2501,27.0185,119,0.161297,
2500,2501,49.4065,128,0.177219,
