2500,2501,6.40312,900,0.00602307,
2500,2501,34.5398,660,0.0054812,
2500,2501,24.3516,724,0.00405462,
2500,2501,18.4391,803,0.00403843,
2500,2501,37.1214,755,0.0041121,
2500,2501,46.8615,655,0.00437415,
2500,2501,17.088,829,0.00495214,
2500,2501,11.3137,743,0.00465973,
2500,2501,20.5183,1012,0.00554145,
2500,2501,19.105,320,0.0045763,
2500,2501,20.3961,753,0.00412711,
2500,2501,20.0998,1187,0.00427278,
2500,2501,6.7082,90,0.00421954,
2500,2501,14.3178,410,0.00467989,
2500,2501,45.2548,1263,0.00425834,
2500,2501,33.5261,557,0.00411844,
2500,2501,23.6008,762,0.00437788,
2500,2501,30,919,0.00463777,
2500,2501,13.0384,317,0.00403592,
2500,2501,11.1803,716,0.00426516,
2500,2501,50.2096,934,0.00518575,
2500,2501,23.4094,867,0.00439469,
2500,2501,36.1248,1070,0.0042943,
2500,2501,13.6015,156,0.00522475,
2500,2501,26.4008,582,0.00420873,
2500,2501,20.2485,345,0.00438487,
2500,2501,21.095,386,0.00438376,
2500,2501,37.4433,1155,0.00449526,
2500,2501,10.0499,40,0.00412651,
2500,2501,38.6005,783,0.00410929,
2500,2501,38.6005,245,0.00512912,
2500,2501,18.4391,831,0.00542392,
2500,2501,39.2938,937,0.00437788,
2500,2501,22.4722,854,0.00436828,
2500,2501,16.4924,649,0.00427955,
2500,2501,11.6619,235,0.00518854,
2500,2501,19.8494,59,0.00451218,
2500,2501,14.0357,374,0.00418493,
2500,2501,44.4072,355,0.00449611,
2500,2501,39.598,783,0.00414975,
2500,2501,19.9249,1004,0.00408532,
2500,2501,16.1245,1279,0.00414291,
2500,2501,18.2483,702,0.00447832,
2500,2501,28.3196,833,0.00441377,
2500,2501,11.6619,1127,0.00543001,
2500,2501,8.06226,168,0.00432761,
2500,2501,22.1359,485,0.00429323,
2500,2501,51.6624,1038,0.00420582,
2500,2501,15.2971,777,0.0043108,
2500,2501,40.6079,262,0.00441138,
2500,2501,32.6497,649,0.00471882,
2500,2501,14.5602,125,0.00401828,
2500,2501,17.8045,946,0.00431624,
2500,2501,42.72,462,0.00535836,
2500,2501,31.257,548,0.00443973,
2500,2501,13,306,0.00482303,
2500,2501,34.2053,971,0.00450543,
2500,2501,32.6497,771,0.00455969,
2500,2501,16.1245,841,0.00528213,
2500,2501,18.9737,893,0.00418588,
2500,2501,40.4475,421,0.00444922,
2500,2501,51.6236,908,0.00487499,
2500,2501,34.4819,564,0.00486125,
2500,2501,36.1248,522,0.00458601,
2500,2501,17,338,0.00410836,
2500,2501,32.0624,563,0.00475456,
2500,2501,36.1248,970,0.00413183,
2500,2501,22.0907,215,0.00417787,
2500,2501,29.0172,963,0.00419954,
2500,2501,32.0624,499,0.00430254,
2500,2501,10.0499,952,0.0042247,
2500,2501,41.5933,939,0.00437108,
2500,2501,11.1803,216,0.00413593,
2500,2501,17.0294,1001,0.00411838,
2500,2501,45.618,818,0.00439312,
2500,2501,20.6155,932,0.00441969,
2500,2501,8.24621,587,0.00408605,
2500,2501,22.8035,683,0.00428419,
2500,2501,14.1421,251,0.00805038,
2500,2501,25.0599,891,0.00576121,
2500,2501,12.2066,240,0.00532023,
2500,2501,34.0588,1013,0.00410337,
2500,2501,27.4591,125,0.00431027,
2500,2501,25,510,0.00422267,
2500,2501,20.3961,419,0.00480497,
2500,2501,23.3452,194,0.00432527,
2500,2501,21.5407,511,0.00432985,
2500,2501,40.1995,539,0.00470836,
2500,2501,35.9026,188,0.00441528,
2500,2501,32.2025,792,0.00595096,
2500,2501,26.0192,92,0.0050932,
2500,2501,43.8292,652,0.00455079,
2500,2501,13.6015,1210,0.0058424,
2500,2501,19.9249,356,0.00630807,
2500,2501,39.4462,831,0.0044753,
2500,2501,22.2036,484,0.0050029,
2500,2501,28.6531,954,0.00492512,
2500,2501,37.8021,240,0.00584277,
2500,2501,13.8924,442,0.00432016,
2500,2501,37.5899,860,0.00587031,
