400,401,3.16228,119,0.00529686,
400,401,9.48683,177,0.00843194,
400,401,7.81025,172,0.00550344,
400,401,16.1245,135,0.00421886,
400,401,12.8062,63,0.00370242,
400,401,17.2627,203,0.00316861,
400,401,16.6433,128,0.00503006,
400,401,16.7631,192,0.00399484,
400,401,11.0454,97,0.00515505,
400,401,2.23607,198,0.00502381,
400,401,9.05539,173,0.00702149,
400,401,16.1245,163,0.00410287,
400,401,18.868,169,0.00546633,
400,401,20.1246,136,0.00587388,
400,401,15.8114,119,0.00528436,
400,401,8,199,0.00470178,
400,401,4.12311,124,0.00583498,
400,401,7.61577,225,0.00313915,
400,401,17.4642,60,0.00632764,
400,401,17.4642,134,0.00317186,
400,401,15.0333,195,0.00494631,
400,401,8,173,0.00316474,
400,401,2,7,0.00564715,
400,401,7.2111,225,0.00354494,
400,401,1,30,0.00523961,
400,401,8.94427,205,0.00322837,
400,401,11.1803,226,0.00593385,
400,401,5.65685,177,0.00354885,
400,401,5.83095,133,0.00786942,
400,401,9.8995,189,0.00500308,
400,401,16.4012,140,0.00723334,
400,401,7.61577,23,0.00687523,
400,401,1.41421,3,0.00571901,
400,401,5.09902,113,0.0060952,
400,401,3.16228,69,0.00504076,
400,401,12.083,251,0.00569551,
400,401,11.3137,71,0.0076247,
400,401,8.60233,183,0.00521393,
400,401,12.53,88,0.00438975,
400,401,18.4391,97,0.00624996,
400,401,15.6525,84,0.00748179,
400,401,22.4722,222,0.00715548,
400,401,16.5529,147,0.00509677,
400,401,11,172,0.00806522,
400,401,10.198,139,0.00409137,
400,401,12.8062,239,0.00600711,
400,401,9.84886,132,0.00368071,
400,401,5.65685,85,0.00548014,
400,401,17.2047,67,0.00375897,
400,401,6.32456,109,0.0061652,
400,401,13.0384,215,0.00427517,
400,401,6.7082,122,0.00472285,
400,401,13.3417,173,0.00588172,
400,401,12.0416,246,0.00507839,
400,401,8.06226,162,0.00573545,
400,401,15.2971,135,0.00344585,
400,401,1.41421,11,0.0059717,
400,401,11.3137,109,0.0043462,
400,401,8.06226,126,0.00604227,
400,401,10.6301,112,0.00325342,
400,401,9.21954,96,0.00525396,
400,401,9.21954,132,0.00561275,
400,401,5.38516,84,0.00428337,
400,401,10.7703,73,0.00419689,
400,401,10,233,0.00487093,
400,401,12.0416,50,0.00580064,
400,401,3.60555,200,0.00756461,
400,401,7.28011,84,0.00463664,
400,401,11.4018,165,0.00681118,
400,401,5.38516,204,0.00552904,
400,401,8.24621,63,0.00719479,
400,401,13.9284,237,0.0047655,
400,401,5,32,0.00691541,
400,401,14.1421,171,0.00542244,
400,401,12.0416,68,0.00559525,
400,401,22.6716,83,0.00390615,
400,401,17.0294,171,0.0109401,
400,401,11.1803,46,0.00414872,
400,401,10,251,0.00441056,
400,401,14.8661,234,0.00464281,
400,401,21.095,224,0.00542585,
400,401,5.83095,85,0.005746,
400,401,10.2956,29,0.00713876,
400,401,11,66,0.0035193,
400,401,9.21954,164,0.0040173,
400,401,3.16228,33,0.00477231,
400,401,13.3417,77,0.00469874,
400,401,2.82843,109,0.00601034,
400,401,5.38516,142,0.00654145,
400,401,14.1421,157,0.00406941,
400,401,9.84886,102,0.00573785,
400,401,15.0333,127,0.00570097,
400,401,8,63,0.00362617,
400,401,8.94427,119,0.00753591,
400,401,11.0454,149,0.00479234,
400,401,14.2127,111,0.00634954,
400,401,2.82843,87,0.00551314,
400,401,11.1803,20,0.00537551,
400,401,12.0416,200,0.00355931,
400,401,4.47214,101,0.00758088,
400,401,19.6469,273,0.00554614,
400,401,19.7231,80,0.0043713,
400,401,11.6619,233,0.00512015,
400,401,10.8167,132,0.00613071,
400,401,1,6,0.00759827,
400,401,8.60233,169,0.00529331,
400,401,11.7047,76,0.00696391,
400,401,13,234,0.00385451,
400,401,4.24264,13,0.00689143,
400,401,5,178,0.00418101,
400,401,18.9737,111,0.00699374,
400,401,22.0227,122,0.004585,
400,401,8.06226,206,0.00712497,
400,401,5.83095,25,0.00416799,
400,401,1,38,0.00513611,
400,401,9.84886,160,0.00417503,
400,401,10.6301,162,0.00480809,
400,401,11.1803,110,0.00330764,
400,401,15.6205,65,0.00636253,
400,401,13.1529,54,0.00430331,
400,401,11.0454,67,0.00658554,
400,401,14.3178,86,0.00491257,
400,401,9.05539,17,0.00787055,
400,401,11.0454,167,0.00540841,
